client_id,message_id,server_id,client_send_time,server_processing_time,client_receive_time,response_time,num_servers,num_clients,num_messages
client_1_3682,10,server-deployment-go-66dbf4847f-8hxrx,1752846402.261895,0.001860,1752846402.285481,0.023586,2,20,10
client_1_2249,10,server-deployment-go-66dbf4847f-8hxrx,1752846402.824198,0.002052,1752846402.846123,0.021924,2,20,10
client_1_6603,10,server-deployment-go-66dbf4847f-8hxrx,1752846402.833469,0.001842,1752846402.855019,0.021550,2,20,10
client_1_4355,10,server-deployment-go-66dbf4847f-8hxrx,1752846402.898592,0.002017,1752846402.922804,0.024211,2,20,10
client_1_5989,10,server-deployment-go-66dbf4847f-8hxrx,1752846402.894216,0.002222,1752846402.924934,0.030718,2,20,10
client_1_2179,10,server-deployment-go-66dbf4847f-8hxrx,1752846402.910412,0.002482,1752846402.937739,0.027327,2,20,10
client_1_1198,10,server-deployment-go-66dbf4847f-8hxrx,1752846402.963093,0.001729,1752846402.981792,0.018700,2,20,10
client_1_5640,10,server-deployment-go-66dbf4847f-8hxrx,1752846402.964002,0.001843,1752846402.983816,0.019814,2,20,10
client_1_4995,10,server-deployment-go-66dbf4847f-8hxrx,1752846402.991183,0.001752,1752846403.009856,0.018674,2,20,10
client_1_8454,10,server-deployment-go-66dbf4847f-zqqfs,1752846402.304445,0.001788,1752846402.324137,0.019692,2,20,10
client_1_7944,10,server-deployment-go-66dbf4847f-zqqfs,1752846402.412270,0.001796,1752846402.433682,0.021412,2,20,10
client_1_9784,10,server-deployment-go-66dbf4847f-zqqfs,1752846402.755000,0.001676,1752846402.773601,0.018601,2,20,10
client_1_7060,10,server-deployment-go-66dbf4847f-zqqfs,1752846402.839972,0.001831,1752846402.859939,0.019968,2,20,10
client_1_3100,10,server-deployment-go-66dbf4847f-zqqfs,1752846402.861241,0.001881,1752846402.881989,0.020748,2,20,10
client_1_7623,10,server-deployment-go-66dbf4847f-zqqfs,1752846402.863118,0.001830,1752846402.882846,0.019727,2,20,10
client_1_5994,10,server-deployment-go-66dbf4847f-zqqfs,1752846402.873610,0.001990,1752846402.899946,0.026336,2,20,10
client_1_8083,10,server-deployment-go-66dbf4847f-zqqfs,1752846402.882179,0.001936,1752846402.906460,0.024281,2,20,10
client_1_6276,10,server-deployment-go-66dbf4847f-zqqfs,1752846402.952281,0.001913,1752846402.973309,0.021027,2,20,10
client_1_2625,10,server-deployment-go-66dbf4847f-zqqfs,1752846402.972494,0.001806,1752846402.991757,0.019263,2,20,10
client_1_6290,10,server-deployment-go-66dbf4847f-zqqfs,1752846402.977968,0.001865,1752846402.998220,0.020252,2,20,10
client_1_9767,100,server-deployment-go-594b45bfc-6flm4,1752846410.574522,0.002066,1752846410.820015,0.245493,2,20,100
client_1_8053,100,server-deployment-go-594b45bfc-6flm4,1752846410.649175,0.001894,1752846410.895706,0.246531,2,20,100
client_1_3125,100,server-deployment-go-594b45bfc-6flm4,1752846410.704312,0.002108,1752846410.957067,0.252755,2,20,100
client_1_8035,100,server-deployment-go-594b45bfc-6flm4,1752846410.717599,0.002161,1752846410.966805,0.249206,2,20,100
client_1_9695,100,server-deployment-go-594b45bfc-6flm4,1752846410.758842,0.002062,1752846410.995944,0.237103,2,20,100
client_1_2590,100,server-deployment-go-594b45bfc-6flm4,1752846410.775297,0.002009,1752846411.011772,0.236475,2,20,100
client_1_5814,100,server-deployment-go-594b45bfc-6flm4,1752846410.827519,0.001990,1752846411.053428,0.225909,2,20,100
client_1_1786,100,server-deployment-go-594b45bfc-6flm4,1752846410.853491,0.002064,1752846411.085154,0.231663,2,20,100
client_1_5531,100,server-deployment-go-594b45bfc-6flm4,1752846410.864132,0.002025,1752846411.085839,0.221706,2,20,100
client_1_6490,100,server-deployment-go-594b45bfc-6flm4,1752846410.898827,0.001979,1752846411.115915,0.217088,2,20,100
client_1_3565,100,server-deployment-go-594b45bfc-6flm4,1752846410.916368,0.001986,1752846411.128403,0.212034,2,20,100
client_1_4157,100,server-deployment-go-594b45bfc-6flm4,1752846410.954953,0.002027,1752846411.169770,0.214816,2,20,100
client_1_6902,100,server-deployment-go-594b45bfc-6flm4,1752846410.993139,0.002023,1752846411.211765,0.218626,2,20,100
client_1_3795,100,server-deployment-go-594b45bfc-w8wlh,1752846410.611981,0.001911,1752846410.860295,0.248313,2,20,100
client_1_1259,100,server-deployment-go-594b45bfc-w8wlh,1752846410.803547,0.001885,1752846411.021995,0.218448,2,20,100
client_1_8631,100,server-deployment-go-594b45bfc-w8wlh,1752846410.810365,0.001904,1752846411.024081,0.213715,2,20,100
client_1_6294,100,server-deployment-go-594b45bfc-w8wlh,1752846410.889966,0.001885,1752846411.093836,0.203870,2,20,100
client_1_6131,100,server-deployment-go-594b45bfc-w8wlh,1752846410.926299,0.001894,1752846411.128924,0.202625,2,20,100
client_1_1404,100,server-deployment-go-594b45bfc-w8wlh,1752846410.942840,0.001912,1752846411.146888,0.204048,2,20,100
client_1_2500,100,server-deployment-go-594b45bfc-w8wlh,1752846410.992454,0.001964,1752846411.201174,0.208720,2,20,100
client_1_7327,500,server-deployment-go-7866874889-6txfg,1752846418.982948,0.001887,1752846419.978943,0.995995,2,20,500
client_1_2110,500,server-deployment-go-7866874889-6txfg,1752846419.170159,0.001907,1752846420.167020,0.996861,2,20,500
client_1_7564,500,server-deployment-go-7866874889-6txfg,1752846419.202891,0.001917,1752846420.200073,0.997183,2,20,500
client_1_7538,500,server-deployment-go-7866874889-6txfg,1752846419.238060,0.001927,1752846420.237977,0.999918,2,20,500
client_1_7114,500,server-deployment-go-7866874889-6txfg,1752846419.241480,0.001935,1752846420.249822,1.008342,2,20,500
client_1_1611,500,server-deployment-go-7866874889-6txfg,1752846419.243629,0.001937,1752846420.250104,1.006474,2,20,500
client_1_6210,500,server-deployment-go-7866874889-6txfg,1752846419.253492,0.001941,1752846420.263878,1.010387,2,20,500
client_1_8332,500,server-deployment-go-7866874889-qs282,1752846418.689938,0.001861,1752846419.778137,1.088199,2,20,500
client_1_9095,500,server-deployment-go-7866874889-qs282,1752846418.923894,0.001860,1752846419.946173,1.022279,2,20,500
client_1_3613,500,server-deployment-go-7866874889-qs282,1752846418.940408,0.001862,1752846419.953947,1.013539,2,20,500
client_1_1304,500,server-deployment-go-7866874889-qs282,1752846418.960931,0.001892,1752846419.982006,1.021075,2,20,500
client_1_9752,500,server-deployment-go-7866874889-qs282,1752846418.973513,0.001870,1752846419.990109,1.016596,2,20,500
client_1_2983,500,server-deployment-go-7866874889-qs282,1752846418.998655,0.001894,1752846420.017048,1.018393,2,20,500
client_1_4944,500,server-deployment-go-7866874889-qs282,1752846419.011103,0.001897,1752846420.031209,1.020106,2,20,500
client_1_2716,500,server-deployment-go-7866874889-qs282,1752846419.020086,0.001894,1752846420.043156,1.023071,2,20,500
client_1_8103,500,server-deployment-go-7866874889-qs282,1752846419.014670,0.001914,1752846420.045340,1.030669,2,20,500
client_1_8058,500,server-deployment-go-7866874889-qs282,1752846419.030856,0.001909,1752846420.057973,1.027117,2,20,500
client_1_1497,500,server-deployment-go-7866874889-qs282,1752846419.215185,0.001932,1752846420.220008,1.004823,2,20,500
client_1_7820,500,server-deployment-go-7866874889-qs282,1752846419.247290,0.001940,1752846420.255949,1.008659,2,20,500
client_1_1817,500,server-deployment-go-7866874889-qs282,1752846419.254491,0.001939,1752846420.263955,1.009464,2,20,500
client_1_6770,1000,server-deployment-go-df577c5d7-sxln7,1752846428.261641,0.001894,1752846430.268141,2.006501,2,20,1000
client_1_6703,1000,server-deployment-go-df577c5d7-sxln7,1752846428.283587,0.001909,1752846430.302030,2.018443,2,20,1000
client_1_5193,1000,server-deployment-go-df577c5d7-sxln7,1752846428.288907,0.001912,1752846430.308009,2.019102,2,20,1000
client_1_2380,1000,server-deployment-go-df577c5d7-sxln7,1752846428.367961,0.001927,1752846430.397327,2.029367,2,20,1000
client_1_7061,1000,server-deployment-go-df577c5d7-sxln7,1752846428.430406,0.001940,1752846430.458947,2.028542,2,20,1000
client_1_6573,1000,server-deployment-go-df577c5d7-z8k9w,1752846427.964324,0.001859,1752846430.019152,2.054828,2,20,1000
client_1_3106,1000,server-deployment-go-df577c5d7-z8k9w,1752846427.979102,0.001885,1752846430.046256,2.067154,2,20,1000
client_1_4004,1000,server-deployment-go-df577c5d7-z8k9w,1752846428.166841,0.001875,1752846430.196611,2.029770,2,20,1000
client_1_7620,1000,server-deployment-go-df577c5d7-z8k9w,1752846428.189738,0.001872,1752846430.212243,2.022505,2,20,1000
client_1_7850,1000,server-deployment-go-df577c5d7-z8k9w,1752846428.202652,0.001874,1752846430.215832,2.013180,2,20,1000
client_1_8694,1000,server-deployment-go-df577c5d7-z8k9w,1752846428.235969,0.001884,1752846430.257882,2.021914,2,20,1000
client_1_9114,1000,server-deployment-go-df577c5d7-z8k9w,1752846428.323940,0.001882,1752846430.321218,1.997278,2,20,1000
client_1_2134,1000,server-deployment-go-df577c5d7-z8k9w,1752846428.353597,0.001893,1752846430.361048,2.007451,2,20,1000
client_1_5832,1000,server-deployment-go-df577c5d7-z8k9w,1752846428.365585,0.001891,1752846430.366085,2.000499,2,20,1000
client_1_9720,1000,server-deployment-go-df577c5d7-z8k9w,1752846428.386454,0.001899,1752846430.390063,2.003609,2,20,1000
client_1_4507,1000,server-deployment-go-df577c5d7-z8k9w,1752846428.462298,0.001904,1752846430.461951,1.999652,2,20,1000
client_1_8419,1000,server-deployment-go-df577c5d7-z8k9w,1752846428.471973,0.001915,1752846430.479137,2.007164,2,20,1000
client_1_3867,1000,server-deployment-go-df577c5d7-z8k9w,1752846428.483474,0.001924,1752846430.498973,2.015498,2,20,1000
client_1_1489,1000,server-deployment-go-df577c5d7-z8k9w,1752846428.491909,0.001930,1752846430.515002,2.023093,2,20,1000
client_1_3348,1000,server-deployment-go-df577c5d7-z8k9w,1752846428.495365,0.001936,1752846430.524988,2.029623,2,20,1000
client_1_9896,1,server-deployment-go-767fc6fc48-9rmx5,1752846437.681208,0.001294,1752846437.687588,0.006380,2,30,1
client_1_9151,1,server-deployment-go-767fc6fc48-9rmx5,1752846438.690705,0.001786,1752846438.693037,0.002332,2,30,1
client_1_1870,1,server-deployment-go-767fc6fc48-9rmx5,1752846438.779726,0.002123,1752846438.782802,0.003076,2,30,1
client_1_4209,1,server-deployment-go-767fc6fc48-9rmx5,1752846438.791007,0.002980,1752846438.796864,0.005856,2,30,1
client_1_2025,1,server-deployment-go-767fc6fc48-9rmx5,1752846438.858974,0.001655,1752846438.861078,0.002104,2,30,1
client_1_9569,1,server-deployment-go-767fc6fc48-9rmx5,1752846438.898585,0.001855,1752846438.903915,0.005331,2,30,1
client_1_8531,1,server-deployment-go-767fc6fc48-9rmx5,1752846438.909697,0.001837,1752846438.912170,0.002473,2,30,1
client_1_7647,1,server-deployment-go-767fc6fc48-9rmx5,1752846438.960792,0.001796,1752846438.963136,0.002344,2,30,1
client_1_2440,1,server-deployment-go-767fc6fc48-9rmx5,1752846438.974248,0.001429,1752846438.975976,0.001728,2,30,1
client_1_1150,1,server-deployment-go-767fc6fc48-jqcmx,1752846437.439070,0.002989,1752846437.443043,0.003972,2,30,1
client_1_9722,1,server-deployment-go-767fc6fc48-jqcmx,1752846437.785456,0.001171,1752846437.787063,0.001607,2,30,1
client_1_4017,1,server-deployment-go-767fc6fc48-jqcmx,1752846437.868579,0.002203,1752846437.871316,0.002738,2,30,1
client_1_6997,1,server-deployment-go-767fc6fc48-jqcmx,1752846438.459226,0.001333,1752846438.463527,0.004300,2,30,1
client_1_3602,1,server-deployment-go-767fc6fc48-jqcmx,1752846438.504092,0.001581,1752846438.506061,0.001969,2,30,1
client_1_6146,1,server-deployment-go-767fc6fc48-jqcmx,1752846438.590459,0.001111,1752846438.592083,0.001623,2,30,1
client_1_4389,1,server-deployment-go-767fc6fc48-jqcmx,1752846438.625133,0.001721,1752846438.627234,0.002101,2,30,1
client_1_9094,1,server-deployment-go-767fc6fc48-jqcmx,1752846438.635719,0.001893,1752846438.638004,0.002285,2,30,1
client_1_7293,1,server-deployment-go-767fc6fc48-jqcmx,1752846438.643344,0.001193,1752846438.644963,0.001619,2,30,1
client_1_6317,1,server-deployment-go-767fc6fc48-jqcmx,1752846438.694189,0.001364,1752846438.696115,0.001926,2,30,1
client_1_3668,1,server-deployment-go-767fc6fc48-jqcmx,1752846438.731882,0.001908,1752846438.736010,0.004128,2,30,1
client_1_6020,1,server-deployment-go-767fc6fc48-jqcmx,1752846438.738239,0.001379,1752846438.740274,0.002035,2,30,1
client_1_8700,1,server-deployment-go-767fc6fc48-jqcmx,1752846438.777905,0.001833,1752846438.780287,0.002381,2,30,1
client_1_7247,1,server-deployment-go-767fc6fc48-jqcmx,1752846438.776219,0.002675,1752846438.781440,0.005221,2,30,1
client_1_5527,1,server-deployment-go-767fc6fc48-jqcmx,1752846438.789255,0.001605,1752846438.792170,0.002915,2,30,1
